Time,Latitude,Longitude,Course,kts,mph,Altitude(m),Rate,Reporting Facility,Time Diff,m/s,Dist from lp,tilt,TrajectoryId,FlightId,Origin,Destination
Thu 11:23:43,13.9864,100.9973,275.0,233.0,268.0,1516.0,-219.0, FlightAware ADS-B  (DMK / VTBD) ,24.0,119.11111111111111,2858.666666666667,-1.6838403735639969,1,QTR834,OTHH,VTBS
Thu 11:24:05,13.9841,100.9738,260.0,229.0,264.0,1433.0,-211.0, FlightAware ADS-B  (BKK / VTBS) ,22.0,117.33333333333333,2581.333333333333,-1.8426018291572297,1,QTR834,OTHH,VTBS
Thu 11:24:35,13.9787,100.9421,260.0,219.0,252.0,1334.0,-206.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,112.0,3360.0,-1.6884235770846039,1,QTR834,OTHH,VTBS
Thu 11:25:05,13.9734,100.9111,260.0,217.0,250.0,1227.0,-205.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,111.11111111111111,3333.3333333333335,-1.8395105229877693,1,QTR834,OTHH,VTBS
Thu 11:25:24,13.9695,100.8922,252.0,217.0,250.0,1166.0,-180.0, FlightAware ADS-B  (KDT / VTBK) ,19.0,111.11111111111111,2111.1111111111113,-1.6557769286855055,1,QTR834,OTHH,VTBS
Thu 11:25:43,13.9595,100.8756,231.0,216.0,249.0,1113.0,-187.0, FlightAware ADS-B  (DMK / VTBD) ,19.0,110.66666666666667,2102.666666666667,-1.444355404225005,1,QTR834,OTHH,VTBS
Thu 11:26:13,13.9399,100.8517,230.0,213.0,245.0,1013.0,-211.0, FlightAware ADS-B  (DMK / VTBD) ,30.0,108.88888888888889,3266.6666666666665,-1.7542264905848939,1,QTR834,OTHH,VTBS
Thu 11:26:35,13.9265,100.8352,230.0,197.0,227.0,930.0,-187.0, FlightAware ADS-B  (DMK / VTBD) ,22.0,100.88888888888889,2219.5555555555557,-2.143068114365818,1,QTR834,OTHH,VTBS
Thu 11:26:52,13.9162,100.8241,217.0,178.0,205.0,892.0,-132.0, FlightAware ADS-B  (DMK / VTBD) ,17.0,91.11111111111111,1548.888888888889,-1.4058194302291878,1,QTR834,OTHH,VTBS
Thu 11:27:20,13.8962,100.8153,197.0,168.0,193.0,831.0,-124.0, FlightAware ADS-B  (DMK / VTBD) ,28.0,85.77777777777777,2401.7777777777774,-1.4553463016056116,1,QTR834,OTHH,VTBS
Thu 11:27:40,13.8812,100.8109,196.0,168.0,193.0,792.0,-114.0, FlightAware ADS-B  (DMK / VTBD) ,20.0,85.77777777777777,1715.5555555555554,-1.3026263738648423,1,QTR834,OTHH,VTBS
Thu 11:27:56,13.8684,100.8077,194.0,169.0,194.0,762.0,-87.0, FlightAware ADS-B  (DMK / VTBD) ,16.0,86.22222222222223,1379.5555555555557,-1.2460599223843218,1,QTR834,OTHH,VTBS
Thu 11:28:27,13.8456,100.8017,196.0,169.0,194.0,724.0,-87.0, FlightAware ADS-B  (DMK / VTBD) ,31.0,86.22222222222223,2672.888888888889,-0.8145916504442873,1,QTR834,OTHH,VTBS
Thu 11:28:43,13.8324,100.7979,194.0,169.0,194.0,693.0,-89.0, FlightAware ADS-B  (DMK / VTBD) ,16.0,86.22222222222223,1379.5555555555557,-1.2876021338914279,1,QTR834,OTHH,VTBS
Thu 11:29:13,13.8105,100.7924,195.0,168.0,193.0,655.0,-62.0, FlightAware ADS-B  (BKK / VTBS) ,30.0,85.77777777777777,2573.333333333333,-0.8461083253534957,1,QTR834,OTHH,VTBS
Thu 11:29:42,13.7881,100.7864,194.0,171.0,197.0,632.0,-139.0, FlightAware ADS-B  (DMK / VTBD) ,29.0,87.55555555555556,2539.1111111111113,-0.5190087764265507,1,QTR834,OTHH,VTBS
Thu 11:29:59,13.7752,100.783,195.0,170.0,196.0,549.0,-279.0, FlightAware ADS-B  (BKK / VTBS) ,17.0,87.11111111111111,1480.888888888889,-3.212964213517101,1,QTR834,OTHH,VTBS
Thu 11:30:23,13.7574,100.7783,194.0,153.0,176.0,442.0,-234.0, FlightAware ADS-B  (DMK / VTBD) ,24.0,78.22222222222223,1877.3333333333335,-3.2673859299952444,1,QTR834,OTHH,VTBS
Thu 11:30:38,13.7478,100.7758,196.0,147.0,169.0,396.0,-229.0, Surface and Near-Surface ,15.0,75.11111111111111,1126.6666666666667,-2.3399455458541163,1,QTR834,OTHH,VTBS
Thu 11:30:39,13.7469,100.7755,196.0,147.0,169.0,381.0,-242.0, FlightAware ADS-B  (BKK / VTBS) ,1.0,75.11111111111111,75.11111111111111,-11.519658601185807,1,QTR834,OTHH,VTBS
Thu 11:30:55,13.737,100.7729,195.0,148.0,170.0,328.0,-214.0, FlightAware ADS-B  (DMK / VTBD) ,16.0,75.55555555555556,1208.888888888889,-2.512761917540996,1,QTR834,OTHH,VTBS
Thu 11:31:11,13.7261,100.7701,195.0,146.0,168.0,267.0,-229.0, FlightAware ADS-B  (BKK / VTBS) ,16.0,74.66666666666667,1194.6666666666667,-2.9268105625570833,1,QTR834,OTHH,VTBS
Thu 11:31:27,13.7153,100.7672,194.0,147.0,169.0,206.0,-229.0, FlightAware ADS-B  (DMK / VTBD) ,16.0,75.11111111111111,1201.7777777777778,-2.9094772112422405,1,QTR834,OTHH,VTBS
Thu 11:31:43,13.7047,100.7645,195.0,146.0,168.0,145.0,-243.0, FlightAware ADS-B  (BKK / VTBS) ,16.0,74.66666666666667,1194.6666666666667,-2.9268105625570833,1,QTR834,OTHH,VTBS
Thu 11:31:59,13.6944,100.7617,195.0,144.0,166.0,76.0,-186.0, FlightAware ADS-B  (BKK / VTBS) ,16.0,73.77777777777777,1180.4444444444443,-3.3509950792320775,1,QTR834,OTHH,VTBS
Thu 11:32:15,13.6845,100.7591,194.0,140.0,161.0,46.0,-114.0, FlightAware ADS-B  (BKK / VTBS) ,16.0,71.55555555555556,1144.888888888889,-1.5015170159626756,1,QTR834,OTHH,VTBS
Wed 04:52:46,25.2868,51.5916,339.0,176.0,203.0,84.0,0.0, FlightAware ADS-B  (DOH / OTHH) ,0.0,90.22222222222223,0.0,0.0,2,QTR834,OTHH,VTBS
Wed 04:53:02,25.2988,51.5866,340.0,180.0,207.0,160.0,372.0, FlightAware ADS-B  (RKT / OMRK) ,16.0,92.0,1472.0,2.959521869054514,2,QTR834,OTHH,VTBS
Wed 04:53:18,25.3124,51.581,339.0,181.0,208.0,282.0,443.0, FlightAware ADS-B  (DOH / OTHH) ,16.0,92.44444444444444,1479.111111111111,4.731243869543867,2,QTR834,OTHH,VTBS
Wed 04:53:34,25.3234,51.5762,338.0,179.0,206.0,396.0,372.0, FlightAware ADS-B  (DOH / OTHH) ,16.0,91.55555555555556,1464.888888888889,4.463362271279452,2,QTR834,OTHH,VTBS
Wed 04:53:50,25.3365,51.5705,338.0,190.0,219.0,480.0,258.0, FlightAware ADS-B  (DOH / OTHH) ,16.0,97.33333333333333,1557.3333333333333,3.0919406541343117,2,QTR834,OTHH,VTBS
Wed 04:54:20,25.363,51.5585,338.0,222.0,255.0,594.0,232.0, FlightAware ADS-B  (DOH / OTHH) ,30.0,113.33333333333333,3400.0,1.9214539217049709,2,QTR834,OTHH,VTBS
Wed 04:54:51,25.3946,51.5441,338.0,254.0,292.0,716.0,412.0, FlightAware ADS-B  (DIA / OTBD) ,31.0,129.77777777777777,4023.111111111111,1.7377488937936239,2,QTR834,OTHH,VTBS
Wed 04:55:21,25.4278,51.529,338.0,259.0,298.0,1013.0,671.0, FlightAware ADS-B  (DOH / OTHH) ,30.0,132.44444444444446,3973.333333333334,4.2867616346546535,2,QTR834,OTHH,VTBS
Wed 04:55:51,25.4611,51.5141,338.0,254.0,292.0,1387.0,629.0, FlightAware ADS-B  (DOH / OTHH) ,30.0,129.77777777777777,3893.333333333333,5.512427001921654,2,QTR834,OTHH,VTBS
Wed 04:56:09,25.4806,51.5057,344.0,261.0,300.0,1516.0,484.0, FlightAware ADS-B  (DIA / OTBD) ,18.0,133.33333333333334,2400.0,3.081132962676657,2,QTR834,OTHH,VTBS
Wed 04:56:25,25.5008,51.5052,15.0,261.0,300.0,1661.0,529.0, FlightAware ADS-B  (DOH / OTHH) ,16.0,133.33333333333334,2133.3333333333335,3.8973272311573113,2,QTR834,OTHH,VTBS
Wed 04:56:41,25.5177,51.516,43.0,267.0,307.0,1798.0,388.0, FlightAware ADS-B  (DOH / OTHH) ,16.0,136.44444444444446,2183.1111111111113,3.5979309394143724,2,QTR834,OTHH,VTBS
Wed 04:56:58,25.5312,51.535,62.0,285.0,328.0,1875.0,229.0, FlightAware ADS-B  (DOH / OTHH) ,17.0,145.77777777777777,2478.222222222222,1.7805042403916027,2,QTR834,OTHH,VTBS
Wed 04:57:19,25.537,51.5643,95.0,310.0,357.0,1943.0,203.0, FlightAware ADS-B  (DIA / OTBD) ,21.0,158.66666666666666,3332.0,1.1693828056140498,2,QTR834,OTHH,VTBS
Wed 04:57:43,25.5249,51.6016,114.0,335.0,386.0,2027.0,313.0, FlightAware ADS-B  (DOH / OTHH) ,24.0,171.55555555555554,4117.333333333333,1.16900406690843,2,QTR834,OTHH,VTBS
Wed 04:58:13,25.5065,51.6476,114.0,347.0,399.0,2225.0,389.0, FlightAware ADS-B  (DIA / OTBD) ,30.0,177.33333333333334,5320.0,2.1329295163279083,2,QTR834,OTHH,VTBS
Wed 04:58:43,25.4861,51.6994,113.0,362.0,417.0,2416.0,549.0, FlightAware ADS-B  (DIA / OTBD) ,30.0,185.33333333333334,5560.0,1.968641623282377,2,QTR834,OTHH,VTBS
Wed 04:59:13,25.4661,51.7498,114.0,358.0,412.0,2774.0,628.0, FlightAware ADS-B  (DOH / OTHH) ,30.0,183.11111111111111,5493.333333333333,3.7366085464361185,2,QTR834,OTHH,VTBS
Wed 04:59:58,25.4364,51.8253,113.0,362.0,417.0,3200.0,561.0, FlightAware ADS-B  (DIA / OTBD) ,45.0,185.33333333333334,8340.0,2.927893079667178,2,QTR834,OTHH,VTBS
Wed 05:00:28,25.416,51.8772,114.0,366.0,421.0,3475.0,510.0, FlightAware ADS-B  (DIA / OTBD) ,30.0,187.11111111111111,5613.333333333333,2.808072844390246,2,QTR834,OTHH,VTBS
Wed 05:00:59,25.3955,51.9294,113.0,371.0,427.0,3719.0,530.0, FlightAware ADS-B  (DOH / OTHH) ,31.0,189.77777777777777,5883.111111111111,2.377004451201608,2,QTR834,OTHH,VTBS
Wed 05:01:31,25.373,51.9867,113.0,373.0,429.0,4031.0,501.0, FlightAware ADS-B  (DOH / OTHH) ,32.0,190.66666666666666,6101.333333333333,2.93117623273659,2,QTR834,OTHH,VTBS
Wed 05:02:02,25.352,52.04,113.0,383.0,441.0,4244.0,330.0, FlightAware ADS-B  (DIA / OTBD) ,31.0,196.0,6076.0,2.0089700532403123,2,QTR834,OTHH,VTBS
Wed 05:02:32,25.3301,52.0952,114.0,396.0,456.0,4366.0,290.0, FlightAware ADS-B  (DOH / OTHH) ,30.0,202.66666666666666,6080.0,1.1497622141692838,2,QTR834,OTHH,VTBS
Wed 05:03:02,25.3076,52.1523,114.0,405.0,466.0,4534.0,330.0, FlightAware ADS-B  (DOH / OTHH) ,30.0,207.11111111111111,6213.333333333333,1.5493880173298542,2,QTR834,OTHH,VTBS
Wed 05:03:33,25.2842,52.211,114.0,413.0,475.0,4702.0,377.0, FlightAware ADS-B  (DIA / OTBD) ,31.0,211.11111111111111,6544.444444444444,1.4709802405732286,2,QTR834,OTHH,VTBS
Wed 05:04:05,25.2599,52.2726,114.0,415.0,478.0,4930.0,420.0, FlightAware ADS-B  (DIA / OTBD) ,32.0,212.44444444444446,6798.222222222223,1.9219565824908893,2,QTR834,OTHH,VTBS
Wed 05:04:35,25.236,52.3325,114.0,418.0,481.0,5136.0,389.0, FlightAware ADS-B  (DIA / OTBD) ,30.0,213.77777777777777,6413.333333333333,1.8406904000558397,2,QTR834,OTHH,VTBS
Wed 05:05:05,25.2132,52.3898,114.0,422.0,486.0,5319.0,345.0, FlightAware ADS-B  (DIA / OTBD) ,30.0,216.0,6480.0,1.618290411799625,2,QTR834,OTHH,VTBS
Wed 05:05:36,25.1887,52.4512,114.0,428.0,493.0,5486.0,315.0, FlightAware ADS-B  (DIA / OTBD) ,31.0,219.11111111111111,6792.444444444444,1.4088240986814706,2,QTR834,OTHH,VTBS
Wed 05:06:06,25.164,52.513,114.0,434.0,499.0,5639.0,297.0, FlightAware ADS-B  (DOH / OTHH) ,30.0,221.77777777777777,6653.333333333333,1.3176894396025178,2,QTR834,OTHH,VTBS
Wed 05:06:36,25.1396,52.5743,114.0,440.0,506.0,5784.0,308.0, FlightAware ADS-B  (DOH / OTHH) ,30.0,224.88888888888889,6746.666666666667,1.231501148023646,2,QTR834,OTHH,VTBS
Wed 05:06:52,25.1263,52.6051,117.0,441.0,507.0,5875.0,364.0, FlightAware ADS-B  (DIA / OTBD) ,16.0,225.33333333333334,3605.3333333333335,1.446321109133619,2,QTR834,OTHH,VTBS
Wed 05:07:25,25.0957,52.6718,116.0,443.0,510.0,6081.0,372.0, FlightAware ADS-B  (DIA / OTBD) ,33.0,226.66666666666666,7480.0,1.5781314295017868,2,QTR834,OTHH,VTBS
Wed 05:07:56,25.067,52.7386,114.0,446.0,513.0,6271.0,376.0, FlightAware ADS-B  (DWC / OMDW) ,31.0,228.0,7068.0,1.5403946864655174,2,QTR834,OTHH,VTBS
Wed 05:08:16,25.0532,52.7798,108.0,447.0,514.0,6401.0,393.0, FlightAware ADS-B  (DIA / OTBD) ,20.0,228.44444444444446,4568.888888888889,1.6304744801229247,2,QTR834,OTHH,VTBS
Wed 05:08:39,25.0402,52.8298,104.0,448.0,516.0,6553.0,356.0, FlightAware ADS-B  (DOH / OTHH) ,23.0,229.33333333333334,5274.666666666667,1.6513203267843501,2,QTR834,OTHH,VTBS
Wed 05:09:10,25.0256,52.8958,104.0,448.0,516.0,6721.0,315.0, FlightAware ADS-B  (DOH / OTHH) ,31.0,229.33333333333334,7109.333333333334,1.354077322692659,2,QTR834,OTHH,VTBS
Wed 05:09:40,25.0097,52.9643,104.0,453.0,521.0,6873.0,295.0, FlightAware ADS-B  (DOH / OTHH) ,30.0,231.55555555555554,6946.666666666666,1.253788902901566,2,QTR834,OTHH,VTBS
Wed 05:10:12,24.9932,53.0362,104.0,458.0,527.0,7026.0,276.0, FlightAware ADS-B  (DWC / OMDW) ,32.0,234.22222222222223,7495.111111111111,1.169677549884025,2,QTR834,OTHH,VTBS
Wed 05:10:43,24.9773,53.1061,104.0,462.0,532.0,7163.0,270.0, FlightAware ADS-B  (DWC / OMDW) ,31.0,236.44444444444446,7329.777777777778,1.0709709271226147,2,QTR834,OTHH,VTBS
Wed 05:11:13,24.961,53.177,104.0,467.0,537.0,7300.0,297.0, FlightAware ADS-B  (DWC / OMDW) ,30.0,238.66666666666666,7160.0,1.0963688325161072,2,QTR834,OTHH,VTBS
Wed 05:11:43,24.9453,53.2453,104.0,469.0,540.0,7460.0,285.0, FlightAware ADS-B  (NHD / OMDM) ,30.0,240.0,7200.0,1.2733443614075952,2,QTR834,OTHH,VTBS
Wed 05:12:14,24.9284,53.3182,104.0,473.0,544.0,7590.0,285.0, FlightAware ADS-B  (NHD / OMDM) ,31.0,241.77777777777777,7495.111111111111,0.993824472762371,2,QTR834,OTHH,VTBS
Wed 05:12:44,24.9127,53.3861,104.0,473.0,544.0,7750.0,286.0, FlightAware ADS-B  (DOH / OTHH) ,30.0,241.77777777777777,7253.333333333333,1.2639800104244998,2,QTR834,OTHH,VTBS
Wed 05:13:18,24.8933,53.4666,107.0,478.0,550.0,7894.0,272.0, FlightAware ADS-B  (DOH / OTHH) ,34.0,244.44444444444446,8311.111111111111,0.9927679941099032,2,QTR834,OTHH,VTBS
Wed 05:13:48,24.8732,53.5372,108.0,481.0,554.0,8039.0,305.0, FlightAware ADS-B  (DOH / OTHH) ,30.0,246.22222222222223,7386.666666666667,1.124786327970791,2,QTR834,OTHH,VTBS
Wed 05:14:18,24.8533,53.6077,107.0,483.0,556.0,8199.0,305.0, FlightAware ADS-B  (AZI / OMAD) ,30.0,247.11111111111111,7413.333333333333,1.2366955822792502,2,QTR834,OTHH,VTBS
Wed 05:14:48,24.8334,53.6803,107.0,487.0,560.0,8344.0,315.0, FlightAware ADS-B  (AZI / OMAD) ,30.0,248.88888888888889,7466.666666666667,1.1127335223201913,2,QTR834,OTHH,VTBS
Wed 05:15:19,24.8133,53.7534,107.0,488.0,562.0,8519.0,338.0, FlightAware ADS-B  (AZI / OMAD) ,31.0,249.77777777777777,7743.111111111111,1.2950369776999713,2,QTR834,OTHH,VTBS
Wed 05:15:38,24.8021,53.796,105.0,489.0,563.0,8626.0,311.0, FlightAware ADS-B  (DXB / OMDB) ,19.0,250.22222222222223,4754.222222222223,1.289625474571212,2,QTR834,OTHH,VTBS
Wed 05:16:09,24.7876,53.8729,98.0,494.0,568.0,8778.0,305.0, FlightAware ADS-B  (RKT / OMRK) ,31.0,252.44444444444446,7825.777777777778,1.1129253098812952,2,QTR834,OTHH,VTBS
Wed 05:16:35,24.7811,53.9389,94.0,497.0,572.0,8915.0,247.0, FlightAware ADS-B  (AZI / OMAD) ,26.0,254.22222222222223,6609.777777777778,1.187647179031364,2,QTR834,OTHH,VTBS
Wed 05:16:59,24.7794,54.002,90.0,506.0,582.0,8984.0,145.0, FlightAware ADS-B  (AZI / OMAD) ,24.0,258.6666666666667,6208.0,0.6368379815093217,2,QTR834,OTHH,VTBS
Wed 05:17:16,24.7806,54.0419,87.0,512.0,589.0,9014.0,161.0, FlightAware ADS-B  (DWC / OMDW) ,17.0,261.77777777777777,4450.222222222222,0.3862473194932297,2,QTR834,OTHH,VTBS
Wed 05:17:33,24.784,54.0846,84.0,516.0,594.0,9075.0,243.0, FlightAware ADS-B  (DWC / OMDW) ,17.0,264.0,4488.0,0.7787767758197353,2,QTR834,OTHH,VTBS
Wed 05:18:05,24.7976,54.1715,77.0,522.0,601.0,9213.0,301.0, FlightAware ADS-B  (AZI / OMAD) ,32.0,267.1111111111111,8547.555555555555,0.9250786450179612,2,QTR834,OTHH,VTBS
Wed 05:18:49,24.8266,54.28,72.0,525.0,604.0,9456.0,352.0, FlightAware ADS-B  (DWC / OMDW) ,44.0,268.44444444444446,11811.555555555557,1.1788334473981696,2,QTR834,OTHH,VTBS
Wed 05:19:19,24.8488,54.3589,73.0,525.0,604.0,9647.0,358.0, FlightAware ADS-B  (DWC / OMDW) ,30.0,268.44444444444446,8053.333333333334,1.3590049771253923,2,QTR834,OTHH,VTBS
Wed 05:19:49,24.8697,54.4332,73.0,525.0,604.0,9815.0,322.0, FlightAware ADS-B  (DWC / OMDW) ,30.0,268.44444444444446,8053.333333333334,1.1953297901771947,2,QTR834,OTHH,VTBS
Wed 05:20:20,24.8923,54.5135,73.0,529.0,609.0,9975.0,331.0, FlightAware ADS-B  (DWC / OMDW) ,31.0,270.6666666666667,8390.666666666668,1.0926283627662174,2,QTR834,OTHH,VTBS
Wed 05:20:54,24.9167,54.5998,73.0,529.0,609.0,10173.0,393.0, FlightAware ADS-B  (RKT / OMRK) ,34.0,270.6666666666667,9202.666666666668,1.2328426315905712,2,QTR834,OTHH,VTBS
Wed 05:21:24,24.9363,54.6771,77.0,524.0,603.0,10394.0,457.0, FlightAware ADS-B  (DWC / OMDW) ,30.0,268.0,8040.0,1.5751196961829261,2,QTR834,OTHH,VTBS
Wed 05:21:55,24.9514,54.7594,79.0,517.0,595.0,10638.0,264.0, FlightAware ADS-B  (DXB / OMDB) ,31.0,264.44444444444446,8197.777777777777,1.7056128609930048,2,QTR834,OTHH,VTBS
Wed 05:22:28,24.9677,54.8451,78.0,515.0,593.0,10676.0,26.0, FlightAware ADS-B  (AUH / OMAA) ,33.0,263.55555555555554,8697.333333333332,0.2503349550014328,2,QTR834,OTHH,VTBS
Wed 05:23:05,24.9854,54.9382,78.0,515.0,593.0,10668.0,-7.0, FlightAware ADS-B  (AUH / OMAA) ,37.0,263.55555555555554,9751.555555555555,-0.047004427643236577,2,QTR834,OTHH,VTBS
Wed 05:23:35,25.0001,55.0163,78.0,514.0,592.0,10668.0,0.0, FlightAware ADS-B  (AUH / OMAA) ,30.0,263.1111111111111,7893.333333333332,0.0,2,QTR834,OTHH,VTBS
Wed 05:23:58,25.009,55.075,85.0,511.0,588.0,10668.0,0.0, FlightAware ADS-B  (AZI / OMAD) ,23.0,261.3333333333333,6010.666666666666,0.0,2,QTR834,OTHH,VTBS
Wed 05:24:33,25.013,55.1648,87.0,511.0,588.0,10668.0,0.0, FlightAware ADS-B  (AUH / OMAA) ,35.0,261.3333333333333,9146.666666666666,0.0,2,QTR834,OTHH,VTBS
Wed 05:25:10,25.0182,55.2603,86.0,512.0,589.0,10668.0,0.0, FlightAware ADS-B  (RKT / OMRK) ,37.0,261.77777777777777,9685.777777777777,0.0,2,QTR834,OTHH,VTBS
Wed 05:25:40,25.023,55.3432,87.0,514.0,592.0,10668.0,0.0, FlightAware ADS-B  (DXB / OMDB) ,30.0,263.1111111111111,7893.333333333332,0.0,2,QTR834,OTHH,VTBS
Wed 05:26:10,25.0271,55.4188,87.0,516.0,594.0,10668.0,0.0, FlightAware ADS-B  (RKT / OMRK) ,30.0,264.0,7920.0,0.0,2,QTR834,OTHH,VTBS
Wed 05:26:40,25.0313,55.4969,87.0,517.0,595.0,10668.0,0.0, FlightAware ADS-B  (RKT / OMRK) ,30.0,264.44444444444446,7933.333333333334,0.0,2,QTR834,OTHH,VTBS
Wed 05:27:11,25.0356,55.5776,87.0,517.0,595.0,10668.0,0.0, FlightAware ADS-B  (RKT / OMRK) ,31.0,264.44444444444446,8197.777777777777,0.0,2,QTR834,OTHH,VTBS
Wed 05:27:41,25.0398,55.6568,87.0,516.0,594.0,10668.0,0.0, FlightAware ADS-B  (RKT / OMRK) ,30.0,264.0,7920.0,0.0,2,QTR834,OTHH,VTBS
Wed 05:28:11,25.0439,55.7359,87.0,516.0,594.0,10668.0,0.0, FlightAware ADS-B  (RKT / OMRK) ,30.0,264.0,7920.0,0.0,2,QTR834,OTHH,VTBS
Wed 05:28:42,25.0481,55.8166,87.0,516.0,594.0,10668.0,0.0, FlightAware ADS-B  (RKT / OMRK) ,31.0,264.0,8184.0,0.0,2,QTR834,OTHH,VTBS
Wed 05:29:13,25.0523,55.8994,87.0,515.0,593.0,10668.0,0.0, FlightAware ADS-B  (RKT / OMRK) ,31.0,263.55555555555554,8170.222222222222,0.0,2,QTR834,OTHH,VTBS
Wed 05:29:44,25.0564,55.9788,87.0,515.0,593.0,10668.0,0.0, FlightAware ADS-B  (RKT / OMRK) ,31.0,263.55555555555554,8170.222222222222,0.0,2,QTR834,OTHH,VTBS
Wed 05:30:14,25.0603,56.0576,87.0,516.0,594.0,10668.0,0.0, FlightAware ADS-B  (RKT / OMRK) ,30.0,264.0,7920.0,0.0,2,QTR834,OTHH,VTBS
Wed 05:30:44,25.0643,56.1377,87.0,517.0,595.0,10668.0,0.0, FlightAware ADS-B  (RKT / OMRK) ,30.0,264.44444444444446,7933.333333333334,0.0,2,QTR834,OTHH,VTBS
Wed 05:31:15,25.0682,56.2174,87.0,518.0,596.0,10668.0,0.0, FlightAware ADS-B  (DWC / OMDW) ,31.0,264.8888888888889,8211.555555555557,0.0,2,QTR834,OTHH,VTBS
Wed 05:31:47,25.0724,56.3048,87.0,518.0,596.0,10668.0,0.0, FlightAware ADS-B  (NHD / OMDM) ,32.0,264.8888888888889,8476.444444444445,0.0,2,QTR834,OTHH,VTBS
Wed 05:32:17,25.0761,56.3818,87.0,517.0,595.0,10668.0,0.0, FlightAware ADS-B  (NHD / OMDM) ,30.0,264.44444444444446,7933.333333333334,0.0,2,QTR834,OTHH,VTBS
Wed 05:32:47,25.0795,56.4605,89.0,516.0,594.0,10668.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,264.0,7920.0,0.0,2,QTR834,OTHH,VTBS
Wed 05:33:32,25.0731,56.5764,98.0,512.0,589.0,10668.0,0.0, FlightAware ADS-B  (DXB / OMDB) ,45.0,261.77777777777777,11780.0,0.0,2,QTR834,OTHH,VTBS
Wed 05:33:51,25.0656,56.6259,101.0,510.0,587.0,10668.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,19.0,260.8888888888889,4956.88888888889,0.0,2,QTR834,OTHH,VTBS
Wed 05:34:31,25.0459,56.7276,102.0,509.0,586.0,10668.0,71.0, FlightAware ADS-B  (DWC / OMDW) ,40.0,260.44444444444446,10417.777777777777,0.0,2,QTR834,OTHH,VTBS
Wed 05:35:02,25.031,56.8071,102.0,510.0,587.0,10752.0,217.0, FlightAware ADS-B  (MCT / OOMS) ,31.0,260.8888888888889,8087.555555555557,0.5951034254823923,2,QTR834,OTHH,VTBS
Wed 05:35:32,25.0165,56.8831,102.0,509.0,586.0,10889.0,320.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,260.44444444444446,7813.333333333334,1.0046831142374342,2,QTR834,OTHH,VTBS
Wed 05:36:02,25.0016,56.9605,102.0,506.0,582.0,11072.0,305.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,258.6666666666667,7760.000000000001,1.351301513994655,2,QTR834,OTHH,VTBS
Wed 05:36:32,24.9869,57.0368,102.0,505.0,581.0,11194.0,202.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,258.22222222222223,7746.666666666667,0.9023718694247767,2,QTR834,OTHH,VTBS
Wed 05:37:03,24.9721,57.1129,102.0,505.0,581.0,11278.0,90.0, FlightAware ADS-B  (MCT / OOMS) ,31.0,258.22222222222223,8004.888888888889,0.6012492963147514,2,QTR834,OTHH,VTBS
Wed 05:37:33,24.9579,57.1862,102.0,503.0,579.0,11285.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,257.3333333333333,7719.999999999999,0.05195213880176092,2,QTR834,OTHH,VTBS
Wed 05:38:03,24.9429,57.2635,102.0,503.0,579.0,11278.0,-8.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,257.3333333333333,7719.999999999999,-0.05195213880176092,2,QTR834,OTHH,VTBS
Wed 05:38:33,24.9283,57.3383,102.0,503.0,579.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,30.0,257.3333333333333,7719.999999999999,0.0,2,QTR834,OTHH,VTBS
Wed 05:39:04,24.9138,57.4121,102.0,503.0,579.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,31.0,257.3333333333333,7977.333333333333,0.0,2,QTR834,OTHH,VTBS
Wed 05:39:35,24.8987,57.4891,102.0,503.0,579.0,11278.0,0.0, FlightAware ADS-B  (AUH / OMAA) ,31.0,257.3333333333333,7977.333333333333,0.0,2,QTR834,OTHH,VTBS
Wed 05:40:07,24.8826,57.5704,102.0,504.0,580.0,11278.0,0.0, FlightAware ADS-B  (RKT / OMRK) ,32.0,257.77777777777777,8248.888888888889,0.0,2,QTR834,OTHH,VTBS
Wed 05:40:38,24.867,57.6493,102.0,503.0,579.0,11278.0,0.0, FlightAware ADS-B  (AUH / OMAA) ,31.0,257.3333333333333,7977.333333333333,0.0,2,QTR834,OTHH,VTBS
Wed 05:41:09,24.8519,57.7262,102.0,505.0,581.0,11278.0,0.0, FlightAware ADS-B  (RKT / OMRK) ,31.0,258.22222222222223,8004.888888888889,0.0,2,QTR834,OTHH,VTBS
Wed 05:41:45,24.8339,57.8167,102.0,505.0,581.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,36.0,258.22222222222223,9296.0,0.0,2,QTR834,OTHH,VTBS
Wed 05:42:16,24.8186,57.8928,103.0,505.0,581.0,11278.0,0.0, FlightAware ADS-B  (MCT / OOMS) ,31.0,258.22222222222223,8004.888888888889,0.0,2,QTR834,OTHH,VTBS
